date,store_id,product_id,opening_stock,units_sold,restocked_qty,closing_stock
2023-11-27,S005,P006,5135,112,101,5124
2023-11-28,S005,P006,5124,94,0,5030
2023-11-29,S005,P006,5030,108,160,5082
2023-11-30,S005,P006,5082,48,0,5034
2023-12-01,S005,P006,5034,48,94,5080
2023-12-02,S005,P006,5080,101,0,4979
2023-12-03,S005,P006,4979,112,0,4867
2023-12-04,S005,P006,4867,136,117,4848
2023-12-05,S005,P006,4848,126,0,4722
2023-12-06,S005,P006,4722,104,137,4755
2023-12-07,S005,P006,4755,36,0,4719
2023-12-08,S005,P006,4719,127,139,4731
2023-12-09,S005,P006,4731,52,0,4679
2023-12-10,S005,P006,4679,49,0,4630
2023-12-11,S005,P006,4630,126,158,4662
2023-12-12,S005,P006,4662,52,0,4610
2023-12-13,S005,P006,4610,42,170,4738
2023-12-14,S005,P006,4738,83,0,4655
2023-12-15,S005,P006,4655,140,188,4703
2023-12-16,S005,P006,4703,64,0,4639
2023-12-17,S005,P006,4639,156,0,4483
2023-12-18,S005,P006,4483,61,125,4547
2023-12-19,S005,P006,4547,108,0,4439
2023-12-20,S005,P006,4439,118,80,4401
2023-12-21,S005,P006,4401,42,0,4359
2023-12-22,S005,P006,4359,120,122,4361
2023-12-23,S005,P006,4361,68,0,4293
2023-12-24,S005,P006,4293,120,0,4173
2023-12-25,S005,P006,4173,111,109,4171
2023-12-26,S005,P006,4171,139,0,4032
2023-12-27,S005,P006,4032,121,124,4035
2023-12-28,S005,P006,4035,89,0,3946
2023-12-29,S005,P006,3946,129,88,3905
2023-12-30,S005,P006,3905,148,0,3757
2023-12-31,S005,P006,3757,89,0,3668
2023-01-01,S005,P007,436,52,0,384
2023-01-02,S005,P007,384,13,120,491
2023-01-03,S005,P007,491,28,0,463
2023-01-04,S005,P007,463,50,87,500
2023-01-05,S005,P007,500,40,0,460
2023-01-06,S005,P007,460,37,181,604
2023-01-07,S005,P007,604,55,0,549
2023-01-08,S005,P007,549,26,0,523
2023-01-09,S005,P007,523,31,90,582
2023-01-10,S005,P007,582,32,0,550
2023-01-11,S005,P007,550,31,108,627
2023-01-12,S005,P007,627,31,0,596
2023-01-13,S005,P007,596,47,192,741
2023-01-14,S005,P007,741,31,0,710
2023-01-15,S005,P007,710,19,0,691
2023-01-16,S005,P007,691,16,105,780
2023-01-17,S005,P007,780,31,0,749
2023-01-18,S005,P007,749,23,150,876
2023-01-19,S005,P007,876,28,0,848
2023-01-20,S005,P007,848,20,119,947
2023-01-21,S005,P007,947,21,0,926
2023-01-22,S005,P007,926,26,0,900
2023-01-23,S005,P007,900,46,89,943
2023-01-24,S005,P007,943,22,0,921
2023-01-25,S005,P007,921,47,170,1044
2023-01-26,S005,P007,1044,13,0,1031
2023-01-27,S005,P007,1031,26,147,1152
2023-01-28,S005,P007,1152,29,0,1123
2023-01-29,S005,P007,1123,23,0,1100
2023-01-30,S005,P007,1100,27,114,1187
2023-01-31,S005,P007,1187,37,0,1150
2023-02-01,S005,P007,1150,36,133,1247
2023-02-02,S005,P007,1247,19,0,1228
2023-02-03,S005,P007,1228,15,183,1396
2023-02-04,S005,P007,1396,44,0,1352
2023-02-05,S005,P007,1352,54,0,1298
2023-02-06,S005,P007,1298,29,180,1449
2023-02-07,S005,P007,1449,29,0,1420
2023-02-08,S005,P007,1420,52,103,1471
2023-02-09,S005,P007,1471,37,0,1434
2023-02-10,S005,P007,1434,39,139,1534
2023-02-11,S005,P007,1534,65,0,1469
2023-02-12,S005,P007,1469,39,0,1430
2023-02-13,S005,P007,1430,48,137,1519
2023-02-14,S005,P007,1519,27,0,1492
2023-02-15,S005,P007,1492,39,105,1558
2023-02-16,S005,P007,1558,50,0,1508
2023-02-17,S005,P007,1508,19,138,1627
2023-02-18,S005,P007,1627,61,0,1566
2023-02-19,S005,P007,1566,41,0,1525
2023-02-20,S005,P007,1525,40,189,1674
2023-02-21,S005,P007,1674,16,0,1658
2023-02-22,S005,P007,1658,34,106,1730
2023-02-23,S005,P007,1730,36,0,1694
2023-02-24,S005,P007,1694,39,185,1840
2023-02-25,S005,P007,1840,57,0,1783
2023-02-26,S005,P007,1783,28,0,1755
2023-02-27,S005,P007,1755,16,138,1877
2023-02-28,S005,P007,1877,0,0,1877
2023-03-01,S005,P007,1877,20,109,1966
2023-03-02,S005,P007,1966,28,0,1938
2023-03-03,S005,P007,1938,15,111,2034
2023-03-04,S005,P007,2034,62,0,1972
2023-03-05,S005,P007,1972,16,0,1956
2023-03-06,S005,P007,1956,12,192,2136
2023-03-07,S005,P007,2136,53,0,2083
2023-03-08,S005,P007,2083,17,138,2204
2023-03-09,S005,P007,2204,26,0,2178
2023-03-10,S005,P007,2178,48,105,2235
2023-03-11,S005,P007,2235,20,0,2215
2023-03-12,S005,P007,2215,28,0,2187
2023-03-13,S005,P007,2187,29,172,2330
2023-03-14,S005,P007,2330,55,0,2275
2023-03-15,S005,P007,2275,28,121,2368
2023-03-16,S005,P007,2368,52,0,2316
2023-03-17,S005,P007,2316,18,163,2461
2023-03-18,S005,P007,2461,41,0,2420
2023-03-19,S005,P007,2420,77,0,2343
2023-03-20,S005,P007,2343,30,103,2416
2023-03-21,S005,P007,2416,19,0,2397
2023-03-22,S005,P007,2397,56,194,2535
2023-03-23,S005,P007,2535,5,0,2530
2023-03-24,S005,P007,2530,58,180,2652
2023-03-25,S005,P007,2652,57,0,2595
2023-03-26,S005,P007,2595,57,0,2538
2023-03-27,S005,P007,2538,6,113,2645
2023-03-28,S005,P007,2645,26,0,2619
2023-03-29,S005,P007,2619,29,80,2670
2023-03-30,S005,P007,2670,41,0,2629
2023-03-31,S005,P007,2629,57,160,2732
2023-04-01,S005,P007,2732,82,0,2650
2023-04-02,S005,P007,2650,18,0,2632
2023-04-03,S005,P007,2632,14,175,2793
2023-04-04,S005,P007,2793,50,0,2743
2023-04-05,S005,P007,2743,54,129,2818
2023-04-06,S005,P007,2818,44,0,2774
2023-04-07,S005,P007,2774,22,101,2853
2023-04-08,S005,P007,2853,54,0,2799
2023-04-09,S005,P007,2799,63,0,2736
2023-04-10,S005,P007,2736,71,166,2831
2023-04-11,S005,P007,2831,68,0,2763
2023-04-12,S005,P007,2763,0,194,2957
2023-04-13,S005,P007,2957,30,0,2927
2023-04-14,S005,P007,2927,40,104,2991
2023-04-15,S005,P007,2991,62,0,2929
2023-04-16,S005,P007,2929,42,0,2887
2023-04-17,S005,P007,2887,67,181,3001
2023-04-18,S005,P007,3001,70,0,2931
2023-04-19,S005,P007,2931,58,174,3047
2023-04-20,S005,P007,3047,57,0,2990
2023-04-21,S005,P007,2990,14,160,3136
2023-04-22,S005,P007,3136,25,0,3111
2023-04-23,S005,P007,3111,45,0,3066
2023-04-24,S005,P007,3066,27,165,3204
2023-04-25,S005,P007,3204,38,0,3166
2023-04-26,S005,P007,3166,59,158,3265
2023-04-27,S005,P007,3265,0,0,3265
2023-04-28,S005,P007,3265,27,108,3346
2023-04-29,S005,P007,3346,28,0,3318
2023-04-30,S005,P007,3318,63,0,3255
2023-05-01,S005,P007,3255,34,190,3411
2023-05-02,S005,P007,3411,36,0,3375
2023-05-03,S005,P007,3375,37,160,3498
2023-05-04,S005,P007,3498,39,0,3459
2023-05-05,S005,P007,3459,38,150,3571
2023-05-06,S005,P007,3571,63,0,3508
2023-05-07,S005,P007,3508,53,0,3455
2023-05-08,S005,P007,3455,55,143,3543
2023-05-09,S005,P007,3543,58,0,3485
2023-05-10,S005,P007,3485,57,130,3558
2023-05-11,S005,P007,3558,33,0,3525
2023-05-12,S005,P007,3525,30,105,3600
2023-05-13,S005,P007,3600,0,0,3600
2023-05-14,S005,P007,3600,37,0,3563
2023-05-15,S005,P007,3563,35,168,3696
2023-05-16,S005,P007,3696,36,0,3660
2023-05-17,S005,P007,3660,54,128,3734
2023-05-18,S005,P007,3734,62,0,3672
2023-05-19,S005,P007,3672,25,186,3833
2023-05-20,S005,P007,3833,91,0,3742
2023-05-21,S005,P007,3742,77,0,3665
2023-05-22,S005,P007,3665,67,115,3713
2023-05-23,S005,P007,3713,67,0,3646
2023-05-24,S005,P007,3646,49,149,3746
2023-05-25,S005,P007,3746,34,0,3712
2023-05-26,S005,P007,3712,20,118,3810
2023-05-27,S005,P007,3810,65,0,3745
2023-05-28,S005,P007,3745,26,0,3719
2023-05-29,S005,P007,3719,15,120,3824
2023-05-30,S005,P007,3824,15,0,3809
2023-05-31,S005,P007,3809,33,83,3859
2023-06-01,S005,P007,3859,40,0,3819
2023-06-02,S005,P007,3819,28,93,3884
2023-06-03,S005,P007,3884,68,0,3816
2023-06-04,S005,P007,3816,88,0,3728
2023-06-05,S005,P007,3728,87,165,3806
2023-06-06,S005,P007,3806,97,0,3709
2023-06-07,S005,P007,3709,37,165,3837
2023-06-08,S005,P007,3837,91,0,3746
2023-06-09,S005,P007,3746,49,196,3893
2023-06-10,S005,P007,3893,123,0,3770
2023-06-11,S005,P007,3770,56,0,3714
2023-06-12,S005,P007,3714,79,125,3760
2023-06-13,S005,P007,3760,48,0,3712
2023-06-14,S005,P007,3712,106,104,3710
2023-06-15,S005,P007,3710,29,0,3681
2023-06-16,S005,P007,3681,80,132,3733
2023-06-17,S005,P007,3733,88,0,3645
2023-06-18,S005,P007,3645,111,0,3534
2023-06-19,S005,P007,3534,49,194,3679
2023-06-20,S005,P007,3679,93,0,3586
2023-06-21,S005,P007,3586,63,110,3633
2023-06-22,S005,P007,3633,19,0,3614
2023-06-23,S005,P007,3614,67,191,3738
2023-06-24,S005,P007,3738,101,0,3637
2023-06-25,S005,P007,3637,77,0,3560
2023-06-26,S005,P007,3560,86,185,3659
2023-06-27,S005,P007,3659,31,0,3628
2023-06-28,S005,P007,3628,37,84,3675
2023-06-29,S005,P007,3675,39,0,3636
2023-06-30,S005,P007,3636,31,120,3725
2023-07-01,S005,P007,3725,44,0,3681
2023-07-02,S005,P007,3681,50,0,3631
2023-07-03,S005,P007,3631,91,142,3682
2023-07-04,S005,P007,3682,114,0,3568
2023-07-05,S005,P007,3568,38,107,3637
2023-07-06,S005,P007,3637,99,0,3538
2023-07-07,S005,P007,3538,51,152,3639
2023-07-08,S005,P007,3639,105,0,3534
2023-07-09,S005,P007,3534,82,0,3452
2023-07-10,S005,P007,3452,65,124,3511
2023-07-11,S005,P007,3511,44,0,3467
2023-07-12,S005,P007,3467,79,127,3515
2023-07-13,S005,P007,3515,56,0,3459
2023-07-14,S005,P007,3459,25,168,3602
2023-07-15,S005,P007,3602,46,0,3556
2023-07-16,S005,P007,3556,54,0,3502
2023-07-17,S005,P007,3502,81,142,3563
2023-07-18,S005,P007,3563,70,0,3493
2023-07-19,S005,P007,3493,81,110,3522
2023-07-20,S005,P007,3522,73,0,3449
2023-07-21,S005,P007,3449,40,143,3552
2023-07-22,S005,P007,3552,101,0,3451
2023-07-23,S005,P007,3451,63,0,3388
2023-07-24,S005,P007,3388,78,145,3455
2023-07-25,S005,P007,3455,65,0,3390
2023-07-26,S005,P007,3390,84,157,3463
2023-07-27,S005,P007,3463,111,0,3352
2023-07-28,S005,P007,3352,88,139,3403
2023-07-29,S005,P007,3403,87,0,3316
2023-07-30,S005,P007,3316,97,0,3219
2023-07-31,S005,P007,3219,85,180,3314
2023-08-01,S005,P007,3314,31,0,3283
2023-08-02,S005,P007,3283,70,88,3301
2023-08-03,S005,P007,3301,23,0,3278
2023-08-04,S005,P007,3278,48,173,3403
2023-08-05,S005,P007,3403,48,0,3355
2023-08-06,S005,P007,3355,34,0,3321
2023-08-07,S005,P007,3321,58,164,3427
2023-08-08,S005,P007,3427,23,0,3404
2023-08-09,S005,P007,3404,24,171,3551
2023-08-10,S005,P007,3551,53,0,3498
2023-08-11,S005,P007,3498,71,177,3604
2023-08-12,S005,P007,3604,100,0,3504
2023-08-13,S005,P007,3504,40,0,3464
2023-08-14,S005,P007,3464,65,121,3520
2023-08-15,S005,P007,3520,60,0,3460
2023-08-16,S005,P007,3460,30,114,3544
2023-08-17,S005,P007,3544,45,0,3499
2023-08-18,S005,P007,3499,73,183,3609
2023-08-19,S005,P007,3609,56,0,3553
2023-08-20,S005,P007,3553,48,0,3505
2023-08-21,S005,P007,3505,43,153,3615
2023-08-22,S005,P007,3615,44,0,3571
2023-08-23,S005,P007,3571,15,179,3735
2023-08-24,S005,P007,3735,38,0,3697
2023-08-25,S005,P007,3697,74,156,3779
2023-08-26,S005,P007,3779,44,0,3735
2023-08-27,S005,P007,3735,45,0,3690
2023-08-28,S005,P007,3690,22,177,3845
2023-08-29,S005,P007,3845,53,0,3792
2023-08-30,S005,P007,3792,20,105,3877
2023-08-31,S005,P007,3877,72,0,3805
2023-09-01,S005,P007,3805,41,161,3925
2023-09-02,S005,P007,3925,53,0,3872
2023-09-03,S005,P007,3872,44,0,3828
2023-09-04,S005,P007,3828,56,152,3924
2023-09-05,S005,P007,3924,31,0,3893
2023-09-06,S005,P007,3893,49,169,4013
2023-09-07,S005,P007,4013,62,0,3951
2023-09-08,S005,P007,3951,49,81,3983
2023-09-09,S005,P007,3983,94,0,3889
2023-09-10,S005,P007,3889,59,0,3830
2023-09-11,S005,P007,3830,13,127,3944
2023-09-12,S005,P007,3944,26,0,3918
2023-09-13,S005,P007,3918,63,127,3982
2023-09-14,S005,P007,3982,32,0,3950
2023-09-15,S005,P007,3950,57,153,4046
2023-09-16,S005,P007,4046,75,0,3971
2023-09-17,S005,P007,3971,40,0,3931
2023-09-18,S005,P007,3931,68,148,4011
2023-09-19,S005,P007,4011,58,0,3953
2023-09-20,S005,P007,3953,62,171,4062
2023-09-21,S005,P007,4062,25,0,4037
2023-09-22,S005,P007,4037,34,159,4162
2023-09-23,S005,P007,4162,29,0,4133
2023-09-24,S005,P007,4133,84,0,4049
2023-09-25,S005,P007,4049,40,174,4183
2023-09-26,S005,P007,4183,60,0,4123
2023-09-27,S005,P007,4123,14,184,4293
2023-09-28,S005,P007,4293,47,0,4246
2023-09-29,S005,P007,4246,62,182,4366
2023-09-30,S005,P007,4366,32,0,4334
2023-10-01,S005,P007,4334,51,0,4283
2023-10-02,S005,P007,4283,20,103,4366
2023-10-03,S005,P007,4366,58,0,4308
2023-10-04,S005,P007,4308,62,129,4375
2023-10-05,S005,P007,4375,24,0,4351
2023-10-06,S005,P007,4351,24,132,4459
2023-10-07,S005,P007,4459,38,0,4421
2023-10-08,S005,P007,4421,64,0,4357
2023-10-09,S005,P007,4357,24,153,4486
2023-10-10,S005,P007,4486,45,0,4441
2023-10-11,S005,P007,4441,31,137,4547
2023-10-12,S005,P007,4547,28,0,4519
2023-10-13,S005,P007,4519,41,180,4658
2023-10-14,S005,P007,4658,92,0,4566
2023-10-15,S005,P007,4566,91,0,4475
2023-10-16,S005,P007,4475,50,124,4549
2023-10-17,S005,P007,4549,31,0,4518
2023-10-18,S005,P007,4518,29,103,4592
2023-10-19,S005,P007,4592,48,0,4544
2023-10-20,S005,P007,4544,48,116,4612
2023-10-21,S005,P007,4612,21,0,4591
2023-10-22,S005,P007,4591,75,0,4516
2023-10-23,S005,P007,4516,48,191,4659
2023-10-24,S005,P007,4659,52,0,4607
2023-10-25,S005,P007,4607,67,189,4729
2023-10-26,S005,P007,4729,64,0,4665
2023-10-27,S005,P007,4665,50,105,4720
2023-10-28,S005,P007,4720,47,0,4673
2023-10-29,S005,P007,4673,26,0,4647
2023-10-30,S005,P007,4647,25,99,4721
2023-10-31,S005,P007,4721,6,0,4715
2023-11-01,S005,P007,4715,66,92,4741
2023-11-02,S005,P007,4741,57,0,4684
2023-11-03,S005,P007,4684,70,165,4779
2023-11-04,S005,P007,4779,103,0,4676
2023-11-05,S005,P007,4676,42,0,4634
2023-11-06,S005,P007,4634,63,100,4671
2023-11-07,S005,P007,4671,38,0,4633
2023-11-08,S005,P007,4633,64,173,4742
2023-11-09,S005,P007,4742,31,0,4711
2023-11-10,S005,P007,4711,41,188,4858
2023-11-11,S005,P007,4858,62,0,4796
2023-11-12,S005,P007,4796,30,0,4766
2023-11-13,S005,P007,4766,32,147,4881
2023-11-14,S005,P007,4881,77,0,4804
2023-11-15,S005,P007,4804,69,87,4822
2023-11-16,S005,P007,4822,76,0,4746
2023-11-17,S005,P007,4746,30,165,4881
2023-11-18,S005,P007,4881,44,0,4837
2023-11-19,S005,P007,4837,71,0,4766
2023-11-20,S005,P007,4766,70,190,4886
2023-11-21,S005,P007,4886,81,0,4805
2023-11-22,S005,P007,4805,102,192,4895
2023-11-23,S005,P007,4895,75,0,4820
2023-11-24,S005,P007,4820,65,136,4891
2023-11-25,S005,P007,4891,71,0,4820
2023-11-26,S005,P007,4820,65,0,4755
2023-11-27,S005,P007,4755,32,192,4915
2023-11-28,S005,P007,4915,77,0,4838
2023-11-29,S005,P007,4838,76,156,4918
2023-11-30,S005,P007,4918,86,0,4832
2023-12-01,S005,P007,4832,38,179,4973
2023-12-02,S005,P007,4973,128,0,4845
2023-12-03,S005,P007,4845,87,0,4758
2023-12-04,S005,P007,4758,43,112,4827
2023-12-05,S005,P007,4827,99,0,4728
2023-12-06,S005,P007,4728,34,157,4851
2023-12-07,S005,P007,4851,50,0,4801
2023-12-08,S005,P007,4801,35,169,4935
2023-12-09,S005,P007,4935,87,0,4848
2023-12-10,S005,P007,4848,112,0,4736
2023-12-11,S005,P007,4736,48,154,4842
2023-12-12,S005,P007,4842,96,0,4746
2023-12-13,S005,P007,4746,51,150,4845
2023-12-14,S005,P007,4845,50,0,4795
2023-12-15,S005,P007,4795,57,154,4892
2023-12-16,S005,P007,4892,91,0,4801
2023-12-17,S005,P007,4801,116,0,4685
2023-12-18,S005,P007,4685,69,82,4698
2023-12-19,S005,P007,4698,110,0,4588
2023-12-20,S005,P007,4588,93,161,4656
2023-12-21,S005,P007,4656,94,0,4562
2023-12-22,S005,P007,4562,94,147,4615
2023-12-23,S005,P007,4615,91,0,4524
2023-12-24,S005,P007,4524,87,0,4437
2023-12-25,S005,P007,4437,65,89,4461
2023-12-26,S005,P007,4461,58,0,4403
2023-12-27,S005,P007,4403,75,174,4502
2023-12-28,S005,P007,4502,58,0,4444
2023-12-29,S005,P007,4444,95,91,4440
2023-12-30,S005,P007,4440,65,0,4375
2023-12-31,S005,P007,4375,84,0,4291
2023-01-01,S005,P008,251,51,0,200
2023-01-02,S005,P008,200,24,113,289
2023-01-03,S005,P008,289,5,0,284
2023-01-04,S005,P008,284,26,100,358
2023-01-05,S005,P008,358,63,0,295
2023-01-06,S005,P008,295,27,95,363
2023-01-07,S005,P008,363,57,0,306
2023-01-08,S005,P008,306,34,0,272
2023-01-09,S005,P008,272,16,107,363
2023-01-10,S005,P008,363,8,0,355
2023-01-11,S005,P008,355,55,141,441
2023-01-12,S005,P008,441,20,0,421
2023-01-13,S005,P008,421,32,108,497
2023-01-14,S005,P008,497,21,0,476
2023-01-15,S005,P008,476,19,0,457
2023-01-16,S005,P008,457,8,116,565
2023-01-17,S005,P008,565,12,0,553
2023-01-18,S005,P008,553,28,181,706
2023-01-19,S005,P008,706,63,0,643
2023-01-20,S005,P008,643,28,149,764
2023-01-21,S005,P008,764,45,0,719
2023-01-22,S005,P008,719,63,0,656
2023-01-23,S005,P008,656,0,138,794
2023-01-24,S005,P008,794,50,0,744
2023-01-25,S005,P008,744,26,106,824
2023-01-26,S005,P008,824,27,0,797
2023-01-27,S005,P008,797,55,163,905
2023-01-28,S005,P008,905,44,0,861
2023-01-29,S005,P008,861,58,0,803
2023-01-30,S005,P008,803,16,101,888
2023-01-31,S005,P008,888,46,0,842
2023-02-01,S005,P008,842,15,81,908
2023-02-02,S005,P008,908,19,0,889
2023-02-03,S005,P008,889,49,97,937
2023-02-04,S005,P008,937,55,0,882
2023-02-05,S005,P008,882,54,0,828
2023-02-06,S005,P008,828,43,164,949
2023-02-07,S005,P008,949,24,0,925
2023-02-08,S005,P008,925,34,85,976
2023-02-09,S005,P008,976,45,0,931
2023-02-10,S005,P008,931,53,102,980
2023-02-11,S005,P008,980,17,0,963
2023-02-12,S005,P008,963,10,0,953
2023-02-13,S005,P008,953,26,177,1104
2023-02-14,S005,P008,1104,18,0,1086
2023-02-15,S005,P008,1086,53,93,1126
2023-02-16,S005,P008,1126,11,0,1115
2023-02-17,S005,P008,1115,44,138,1209
2023-02-18,S005,P008,1209,59,0,1150
2023-02-19,S005,P008,1150,20,0,1130
2023-02-20,S005,P008,1130,34,147,1243
2023-02-21,S005,P008,1243,34,0,1209
2023-02-22,S005,P008,1209,45,159,1323
2023-02-23,S005,P008,1323,33,0,1290
2023-02-24,S005,P008,1290,37,182,1435
2023-02-25,S005,P008,1435,35,0,1400
2023-02-26,S005,P008,1400,28,0,1372
2023-02-27,S005,P008,1372,52,100,1420
2023-02-28,S005,P008,1420,48,0,1372
2023-03-01,S005,P008,1372,12,162,1522
2023-03-02,S005,P008,1522,41,0,1481
2023-03-03,S005,P008,1481,19,172,1634
2023-03-04,S005,P008,1634,39,0,1595
2023-03-05,S005,P008,1595,19,0,1576
2023-03-06,S005,P008,1576,14,104,1666
2023-03-07,S005,P008,1666,41,0,1625
2023-03-08,S005,P008,1625,34,192,1783
2023-03-09,S005,P008,1783,16,0,1767
2023-03-10,S005,P008,1767,41,119,1845
2023-03-11,S005,P008,1845,44,0,1801
2023-03-12,S005,P008,1801,35,0,1766
2023-03-13,S005,P008,1766,44,162,1884
2023-03-14,S005,P008,1884,27,0,1857
2023-03-15,S005,P008,1857,39,141,1959
2023-03-16,S005,P008,1959,63,0,1896
2023-03-17,S005,P008,1896,26,156,2026
2023-03-18,S005,P008,2026,45,0,1981
2023-03-19,S005,P008,1981,20,0,1961
2023-03-20,S005,P008,1961,32,101,2030
2023-03-21,S005,P008,2030,47,0,1983
2023-03-22,S005,P008,1983,51,181,2113
2023-03-23,S005,P008,2113,41,0,2072
2023-03-24,S005,P008,2072,20,107,2159
2023-03-25,S005,P008,2159,75,0,2084
2023-03-26,S005,P008,2084,70,0,2014
2023-03-27,S005,P008,2014,55,197,2156
2023-03-28,S005,P008,2156,22,0,2134
2023-03-29,S005,P008,2134,35,88,2187
2023-03-30,S005,P008,2187,19,0,2168
2023-03-31,S005,P008,2168,13,96,2251
2023-04-01,S005,P008,2251,12,0,2239
2023-04-02,S005,P008,2239,66,0,2173
2023-04-03,S005,P008,2173,53,113,2233
2023-04-04,S005,P008,2233,29,0,2204
2023-04-05,S005,P008,2204,29,84,2259
2023-04-06,S005,P008,2259,60,0,2199
2023-04-07,S005,P008,2199,46,86,2239
2023-04-08,S005,P008,2239,33,0,2206
2023-04-09,S005,P008,2206,59,0,2147
2023-04-10,S005,P008,2147,40,110,2217
2023-04-11,S005,P008,2217,43,0,2174
2023-04-12,S005,P008,2174,33,184,2325
2023-04-13,S005,P008,2325,46,0,2279
2023-04-14,S005,P008,2279,29,197,2447
2023-04-15,S005,P008,2447,77,0,2370
2023-04-16,S005,P008,2370,59,0,2311
2023-04-17,S005,P008,2311,49,172,2434
2023-04-18,S005,P008,2434,32,0,2402
2023-04-19,S005,P008,2402,36,150,2516
2023-04-20,S005,P008,2516,45,0,2471
2023-04-21,S005,P008,2471,39,151,2583
2023-04-22,S005,P008,2583,54,0,2529
2023-04-23,S005,P008,2529,82,0,2447
2023-04-24,S005,P008,2447,40,129,2536
2023-04-25,S005,P008,2536,59,0,2477
2023-04-26,S005,P008,2477,17,113,2573
2023-04-27,S005,P008,2573,45,0,2528
2023-04-28,S005,P008,2528,50,182,2660
2023-04-29,S005,P008,2660,52,0,2608
2023-04-30,S005,P008,2608,45,0,2563
2023-05-01,S005,P008,2563,31,160,2692
2023-05-02,S005,P008,2692,18,0,2674
2023-05-03,S005,P008,2674,16,191,2849
2023-05-04,S005,P008,2849,67,0,2782
2023-05-05,S005,P008,2782,0,191,2973
2023-05-06,S005,P008,2973,49,0,2924
2023-05-07,S005,P008,2924,86,0,2838
2023-05-08,S005,P008,2838,57,83,2864
2023-05-09,S005,P008,2864,37,0,2827
2023-05-10,S005,P008,2827,26,125,2926
2023-05-11,S005,P008,2926,41,0,2885
2023-05-12,S005,P008,2885,28,103,2960
2023-05-13,S005,P008,2960,69,0,2891
2023-05-14,S005,P008,2891,58,0,2833
2023-05-15,S005,P008,2833,20,137,2950
2023-05-16,S005,P008,2950,56,0,2894
2023-05-17,S005,P008,2894,0,110,3004
2023-05-18,S005,P008,3004,47,0,2957
2023-05-19,S005,P008,2957,17,91,3031
2023-05-20,S005,P008,3031,57,0,2974
2023-05-21,S005,P008,2974,47,0,2927
2023-05-22,S005,P008,2927,31,136,3032
2023-05-23,S005,P008,3032,41,0,2991
2023-05-24,S005,P008,2991,47,167,3111
2023-05-25,S005,P008,3111,84,0,3027
2023-05-26,S005,P008,3027,28,131,3130
2023-05-27,S005,P008,3130,75,0,3055
2023-05-28,S005,P008,3055,71,0,2984
2023-05-29,S005,P008,2984,58,138,3064
2023-05-30,S005,P008,3064,64,0,3000
2023-05-31,S005,P008,3000,39,152,3113
2023-06-01,S005,P008,3113,54,0,3059
2023-06-02,S005,P008,3059,56,84,3087
2023-06-03,S005,P008,3087,65,0,3022
2023-06-04,S005,P008,3022,38,0,2984
2023-06-05,S005,P008,2984,26,176,3134
2023-06-06,S005,P008,3134,47,0,3087
2023-06-07,S005,P008,3087,35,192,3244
2023-06-08,S005,P008,3244,51,0,3193
2023-06-09,S005,P008,3193,75,112,3230
2023-06-10,S005,P008,3230,70,0,3160
2023-06-11,S005,P008,3160,35,0,3125
2023-06-12,S005,P008,3125,68,184,3241
2023-06-13,S005,P008,3241,65,0,3176
2023-06-14,S005,P008,3176,31,191,3336
2023-06-15,S005,P008,3336,42,0,3294
2023-06-16,S005,P008,3294,18,134,3410
2023-06-17,S005,P008,3410,48,0,3362
2023-06-18,S005,P008,3362,38,0,3324
2023-06-19,S005,P008,3324,36,124,3412
2023-06-20,S005,P008,3412,52,0,3360
2023-06-21,S005,P008,3360,31,164,3493
2023-06-22,S005,P008,3493,61,0,3432
2023-06-23,S005,P008,3432,69,148,3511
2023-06-24,S005,P008,3511,62,0,3449
2023-06-25,S005,P008,3449,25,0,3424
2023-06-26,S005,P008,3424,42,86,3468
2023-06-27,S005,P008,3468,29,0,3439
2023-06-28,S005,P008,3439,55,184,3568
2023-06-29,S005,P008,3568,71,0,3497
2023-06-30,S005,P008,3497,61,171,3607
2023-07-01,S005,P008,3607,29,0,3578
2023-07-02,S005,P008,3578,62,0,3516
2023-07-03,S005,P008,3516,31,151,3636
2023-07-04,S005,P008,3636,27,0,3609
2023-07-05,S005,P008,3609,32,115,3692
2023-07-06,S005,P008,3692,33,0,3659
2023-07-07,S005,P008,3659,65,93,3687
2023-07-08,S005,P008,3687,64,0,3623
2023-07-09,S005,P008,3623,29,0,3594
2023-07-10,S005,P008,3594,17,83,3660
2023-07-11,S005,P008,3660,57,0,3603
2023-07-12,S005,P008,3603,78,103,3628
2023-07-13,S005,P008,3628,57,0,3571
2023-07-14,S005,P008,3571,42,115,3644
2023-07-15,S005,P008,3644,52,0,3592
2023-07-16,S005,P008,3592,63,0,3529
2023-07-17,S005,P008,3529,76,140,3593
2023-07-18,S005,P008,3593,59,0,3534
2023-07-19,S005,P008,3534,48,87,3573
2023-07-20,S005,P008,3573,38,0,3535
2023-07-21,S005,P008,3535,25,177,3687
2023-07-22,S005,P008,3687,29,0,3658
2023-07-23,S005,P008,3658,65,0,3593
2023-07-24,S005,P008,3593,63,112,3642
2023-07-25,S005,P008,3642,56,0,3586
2023-07-26,S005,P008,3586,20,141,3707
2023-07-27,S005,P008,3707,54,0,3653
2023-07-28,S005,P008,3653,56,102,3699
2023-07-29,S005,P008,3699,32,0,3667
2023-07-30,S005,P008,3667,76,0,3591
2023-07-31,S005,P008,3591,79,95,3607
2023-08-01,S005,P008,3607,38,0,3569
