date,store_id,product_id,channel,sales_qty,unit_price,discount_pct,sales_amount,returns_qty,cost_per_unit,gross_margin
2023-11-16,S002,P009,Mobile App,71,76.01,0.031,5229.15,0,38.0,2531.41
2023-11-16,S002,P010,Online,87,40.07,0.13,3032.82,0,18.0,1466.9
2023-11-16,S003,P001,In-Store,108,836.14,0.053,85516.56,1,600.0,20717.05
2023-11-16,S003,P002,In-Store,52,25.14,0.036,1259.96,0,8.0,844.22
2023-11-16,S003,P003,Mobile App,75,11.82,0.032,858.0,3,7.0,333.13
2023-11-16,S003,P004,In-Store,42,121.92,0.098,4618.74,0,70.0,1678.82
2023-11-16,S003,P005,In-Store,41,92.56,0.144,3248.43,0,45.0,1403.49
2023-11-16,S003,P006,In-Store,104,719.58,0.069,69672.72,3,450.0,22872.61
2023-11-16,S003,P007,Mobile App,80,59.51,0.134,4123.2,3,22.0,2362.85
2023-11-16,S003,P008,Online,77,7.84,0.132,524.37,3,4.0,215.99
2023-11-16,S003,P009,In-Store,81,77.14,0.016,6148.71,3,38.0,3070.37
2023-11-16,S003,P010,In-Store,30,39.43,0.145,1011.3,0,18.0,471.38
2023-11-16,S004,P002,In-Store,83,25.37,0.039,2023.54,1,8.0,1359.59
2023-11-16,S004,P003,Mobile App,54,11.69,0.047,601.56,1,7.0,223.59
2023-11-16,S004,P004,In-Store,20,117.7,0.011,2328.2,0,70.0,928.11
2023-11-16,S004,P005,In-Store,50,94.26,0.105,4218.0,0,45.0,1968.14
2023-11-16,S004,P006,Online,64,715.95,0.124,40138.88,1,450.0,11339.02
2023-11-16,S004,P007,Online,31,60.0,0.064,1740.96,0,22.0,1058.96
2023-11-16,S004,P008,Online,47,8.22,0.119,340.28,2,4.0,152.37
2023-11-16,S004,P009,In-Store,58,73.55,0.147,3638.92,0,38.0,1434.81
2023-11-16,S004,P010,In-Store,25,39.06,0.124,855.5,0,18.0,405.41
2023-11-16,S005,P001,In-Store,96,856.36,0.149,69960.96,1,600.0,12361.19
2023-11-16,S005,P002,Online,55,24.33,0.061,1256.75,1,8.0,816.52
2023-11-16,S005,P003,Online,54,11.77,0.095,575.1,2,7.0,197.2
2023-11-16,S005,P004,In-Store,68,117.42,0.066,7457.56,2,70.0,2697.58
2023-11-16,S005,P005,Online,35,176.416,0.114,2957.15,0,45.0,1382.11
2023-11-16,S005,P006,In-Store,105,681.6,0.09,65127.3,0,450.0,17876.88
2023-11-16,S005,P007,Online,76,61.65,0.072,4347.96,2,22.0,2676.05
2023-11-16,S005,P008,In-Store,24,7.77,0.033,180.24,0,4.0,84.33
2023-11-16,S005,P009,In-Store,34,76.51,0.149,2213.74,1,38.0,921.74
2023-11-16,S005,P010,In-Store,63,39.52,0.014,2455.11,2,18.0,1320.9
2023-11-17,S001,P001,In-Store,97,845.56,0.118,72340.66,1,600.0,14141.04
2023-11-17,S001,P002,In-Store,66,25.01,0.015,1625.58,1,8.0,1097.9
2023-11-17,S001,P003,In-Store,81,12.34,0.002,997.92,2,7.0,430.54
2023-11-17,S001,P004,In-Store,91,117.81,0.124,9391.2,4,70.0,3021.34
2023-11-17,S001,P005,Online,85,92.45,0.033,7599.0,0,45.0,3773.93
2023-11-17,S001,P006,In-Store,100,710.14,0.035,68529.0,2,450.0,23528.51
2023-11-17,S001,P007,In-Store,89,61.62,0.131,4765.95,4,22.0,2807.75
2023-11-17,S001,P008,Online,32,7.79,0.086,227.84,0,4.0,99.84
2023-11-17,S001,P009,Online,87,73.97,0.076,5946.45,3,38.0,2640.3
2023-11-17,S002,P001,Online,64,874.53,0.059,52667.52,2,600.0,14267.69
2023-11-17,S002,P002,Online,49,25.52,0.094,1132.88,1,8.0,740.93
2023-11-17,S002,P003,In-Store,43,12.18,0.104,469.13,1,7.0,168.27
2023-11-17,S002,P004,In-Store,90,118.61,0.145,9126.9,4,70.0,2827.04
2023-11-17,S002,P005,In-Store,79,95.48,0.002,7527.91,0,45.0,3972.83
2023-11-17,S002,P006,In-Store,103,699.84,0.084,66028.15,0,450.0,19678.5
2023-11-17,S002,P007,Mobile App,34,61.08,0.097,1875.44,1,22.0,1127.28
2023-11-17,S002,P008,Online,83,8.1,0.125,588.47,2,4.0,256.26
2023-11-17,S002,P009,Online,93,73.03,0.11,6045.0,4,38.0,2510.69
2023-11-17,S002,P010,Online,92,40.84,0.09,3418.72,4,18.0,1763.12
2023-11-17,S003,P001,Online,42,836.64,0.095,31800.72,1,600.0,6600.69
2023-11-17,S003,P003,In-Store,53,11.65,0.006,613.74,0,7.0,242.75
2023-11-17,S003,P004,In-Store,56,123.38,0.14,5942.16,0,70.0,2021.98
2023-11-17,S003,P005,Mobile App,75,96.17,0.09,6563.25,2,45.0,3188.6
2023-11-17,S003,P006,Online,64,688.01,0.072,40862.08,2,450.0,12062.29
2023-11-17,S003,P007,Online,40,60.62,0.081,2228.4,1,22.0,1348.39
2023-11-17,S003,P008,In-Store,50,7.96,0.125,348.0,1,4.0,148.25
2023-11-17,S003,P010,Mobile App,73,41.16,0.036,2896.64,2,18.0,1582.51
2023-11-17,S004,P001,In-Store,42,842.58,0.021,34645.38,0,600.0,9445.2
2023-11-17,S004,P002,Online,81,25.39,0.001,2054.16,1,8.0,1406.53
2023-11-17,S004,P003,Online,92,12.14,0.049,1062.6,1,7.0,418.15
2023-11-17,S004,P004,In-Store,98,122.28,0.074,11096.54,3,70.0,4236.67
2023-11-17,S004,P005,Online,45,97.72,0.002,4388.4,1,45.0,2363.61
2023-11-17,S004,P006,In-Store,70,712.96,0.062,46813.2,2,450.0,15312.95
2023-11-17,S004,P007,Online,90,58.73,0.139,4551.3,1,22.0,2570.99
2023-11-17,S004,P008,Online,55,8.21,0.149,384.45,1,4.0,164.27
2023-11-17,S004,P009,Online,102,74.71,0.004,7589.82,3,38.0,3713.94
2023-11-17,S004,P010,In-Store,80,39.75,0.026,3097.6,1,18.0,1657.32
2023-11-17,S005,P001,Online,107,869.93,0.054,88055.65,3,600.0,23856.05
2023-11-17,S005,P002,In-Store,44,25.39,0.019,1096.04,1,8.0,743.93
2023-11-17,S005,P003,In-Store,32,11.64,0.066,347.84,1,7.0,123.9
2023-11-17,S005,P004,Online,25,122.69,0.124,2687.0,0,70.0,936.91
2023-11-17,S005,P005,Online,50,173.8445,0.043,4496.5,1,45.0,2246.46
2023-11-17,S005,P006,Online,35,678.82,0.149,20218.8,0,450.0,4468.65
2023-11-17,S005,P007,In-Store,30,59.6,0.035,1725.3,1,22.0,1065.42
2023-11-17,S005,P008,Online,56,7.8,0.146,372.96,2,4.0,149.03
2023-11-17,S005,P009,Mobile App,30,73.43,0.119,1940.7,0,38.0,800.75
2023-11-17,S005,P010,Online,76,39.72,0.061,2834.8,2,18.0,1466.58
2023-11-18,S001,P001,In-Store,60,863.09,0.145,44276.4,1,600.0,8276.52
2023-11-18,S001,P002,Mobile App,82,25.07,0.046,1961.44,2,8.0,1305.18
2023-11-18,S001,P003,Online,91,11.9,0.143,928.2,1,7.0,291.05
2023-11-18,S001,P004,Mobile App,59,120.47,0.056,6709.48,1,70.0,2579.7
2023-11-18,S001,P005,In-Store,58,93.75,0.003,5421.26,1,45.0,2811.19
2023-11-18,S001,P006,Online,139,683.48,0.148,80942.48,0,450.0,18393.17
2023-11-18,S001,P007,In-Store,58,60.81,0.034,3406.92,1,22.0,2131.06
2023-11-18,S001,P008,Online,89,7.98,0.104,636.35,0,4.0,280.36
2023-11-18,S001,P009,In-Store,86,72.99,0.117,5542.7,1,38.0,2274.71
2023-11-18,S001,P010,In-Store,91,41.17,0.002,3739.19,3,18.0,2100.98
2023-11-18,S002,P001,Online,157,847.26,0.113,117988.64,4,600.0,23788.58
2023-11-18,S002,P002,In-Store,86,24.6,0.114,1874.8,2,8.0,1186.42
2023-11-18,S002,P003,In-Store,83,11.68,0.109,864.03,1,7.0,282.77
2023-11-18,S002,P004,Mobile App,121,120.5,0.117,12874.4,1,70.0,4404.58
2023-11-18,S002,P005,Mobile App,88,97.15,0.068,7967.52,3,45.0,4007.85
2023-11-18,S002,P006,Mobile App,74,704.11,0.121,45799.34,3,450.0,12499.54
2023-11-18,S002,P007,In-Store,96,61.35,0.015,5801.28,4,22.0,3689.26
2023-11-18,S002,P008,Online,109,7.84,0.012,844.75,3,4.0,408.31
2023-11-18,S002,P009,In-Store,47,75.81,0.096,3220.91,1,38.0,1435.02
2023-11-18,S002,P010,In-Store,75,39.07,0.068,2730.75,1,18.0,1380.99
2023-11-18,S003,P001,Mobile App,95,852.97,0.121,71227.2,1,600.0,14227.26
2023-11-18,S003,P002,Online,42,25.48,0.1,963.06,1,8.0,627.14
2023-11-18,S003,P003,In-Store,65,11.91,0.004,770.9,0,7.0,316.05
2023-11-18,S003,P004,Mobile App,37,117.42,0.049,4131.79,1,70.0,1541.66
2023-11-18,S003,P005,In-Store,95,94.45,0.05,8524.35,2,45.0,4249.11
2023-11-18,S003,P006,In-Store,47,700.87,0.058,31030.34,0,450.0,9880.32
2023-11-18,S003,P007,In-Store,39,59.79,0.103,2091.57,1,22.0,1233.63
2023-11-18,S003,P008,In-Store,42,8.05,0.055,319.62,2,4.0,151.5
2023-11-18,S003,P009,In-Store,91,73.16,0.041,6384.56,3,38.0,2926.6
2023-11-18,S003,P010,In-Store,50,41.17,0.045,1966.0,1,18.0,1065.87
2023-11-18,S004,P001,In-Store,100,861.15,0.054,81465.0,0,600.0,21464.79
2023-11-18,S004,P002,In-Store,69,24.38,0.087,1535.94,0,8.0,983.87
2023-11-18,S004,P003,Online,92,12.07,0.054,1050.64,3,7.0,406.48
2023-11-18,S004,P004,In-Store,73,123.53,0.087,8232.94,0,70.0,3123.15
2023-11-18,S004,P005,Online,72,97.12,0.031,6775.92,2,45.0,3535.87
2023-11-18,S004,P006,Online,106,718.35,0.007,75611.92,1,450.0,27912.08
2023-11-18,S004,P007,In-Store,32,61.59,0.085,1803.2,0,22.0,1099.36
2023-11-18,S004,P008,Online,72,7.76,0.12,491.76,3,4.0,203.67
2023-11-18,S004,P009,In-Store,85,75.16,0.013,6305.3,4,38.0,3075.55
2023-11-18,S004,P010,In-Store,83,39.74,0.061,3097.56,3,18.0,1603.22
2023-11-18,S005,P001,Online,76,866.64,0.093,59739.04,1,600.0,14139.23
2023-11-18,S005,P002,Online,78,24.52,0.019,1875.9,1,8.0,1252.22
2023-11-18,S005,P003,In-Store,106,12.03,0.121,1120.42,3,7.0,378.88
2023-11-18,S005,P004,In-Store,126,117.98,0.135,12858.3,1,70.0,4038.64
2023-11-18,S005,P005,Online,100,171.66150000000002,0.021,9084.0,3,45.0,4584.14
2023-11-18,S005,P006,In-Store,62,688.87,0.144,36559.54,0,450.0,8659.71
2023-11-18,S005,P007,Mobile App,44,60.17,0.139,2279.64,1,22.0,1311.48
2023-11-18,S005,P008,In-Store,91,7.95,0.024,706.16,1,4.0,342.09
2023-11-18,S005,P009,Mobile App,39,74.56,0.141,2497.95,0,38.0,1015.83
2023-11-18,S005,P010,In-Store,73,40.87,0.087,2723.63,0,18.0,1409.94
2023-11-19,S001,P001,Online,94,845.55,0.049,75587.28,1,600.0,19187.1
2023-11-19,S001,P002,In-Store,32,24.98,0.06,751.36,1,8.0,495.4
2023-11-19,S001,P003,In-Store,90,12.0,0.113,957.6,4,7.0,327.96
2023-11-19,S001,P004,Mobile App,101,120.71,0.059,11472.59,0,70.0,4402.4
2023-11-19,S001,P005,In-Store,56,97.64,0.033,5287.52,0,45.0,2767.4
2023-11-19,S001,P006,Online,87,712.58,0.078,57159.0,0,450.0,18008.89
2023-11-19,S001,P007,In-Store,66,60.69,0.017,3937.56,0,22.0,2485.45
2023-11-19,S001,P008,In-Store,46,8.13,0.074,346.38,0,4.0,162.31
2023-11-19,S001,P009,In-Store,93,76.79,0.109,6363.06,2,38.0,2829.05
2023-11-19,S002,P001,Mobile App,97,847.59,0.087,75063.45,1,600.0,16863.42
2023-11-19,S002,P002,Online,99,24.88,0.135,2130.48,0,8.0,1338.6
2023-11-19,S002,P003,In-Store,36,11.77,0.021,414.72,1,7.0,162.82
2023-11-19,S002,P004,In-Store,88,121.21,0.116,9429.2,4,70.0,3269.17
2023-11-19,S002,P005,Mobile App,43,92.88,0.028,3882.04,0,45.0,1947.01
2023-11-19,S002,P006,Mobile App,79,692.07,0.094,49534.58,2,450.0,13984.22
2023-11-19,S002,P007,In-Store,63,60.12,0.118,3340.89,0,22.0,1954.63
2023-11-19,S002,P008,In-Store,65,8.08,0.125,459.55,0,4.0,199.55
2023-11-19,S002,P009,In-Store,112,75.77,0.049,8070.72,3,38.0,3814.41
2023-11-19,S002,P010,Online,64,40.39,0.104,2316.16,2,18.0,1164.12
2023-11-19,S003,P001,Online,154,858.98,0.149,112572.46,1,600.0,20172.76
2023-11-19,S003,P002,In-Store,30,24.44,0.064,686.4,0,8.0,446.28
2023-11-19,S003,P003,Online,32,11.7,0.124,328.0,0,7.0,103.97
2023-11-19,S003,P004,Mobile App,88,117.48,0.04,9924.64,0,70.0,3764.71
2023-11-19,S003,P005,In-Store,53,95.49,0.089,4610.47,2,45.0,2225.54
2023-11-19,S003,P006,Online,174,714.46,0.076,114867.84,1,450.0,36568.02
2023-11-19,S003,P007,Online,65,60.28,0.079,3608.8,0,22.0,2178.66
2023-11-19,S003,P008,In-Store,48,8.16,0.022,383.04,0,4.0,191.06
2023-11-19,S003,P009,In-Store,71,74.79,0.113,4710.14,0,38.0,2012.05
2023-11-19,S003,P010,In-Store,80,39.55,0.03,3068.8,3,18.0,1629.08
2023-11-19,S004,P001,In-Store,68,869.04,0.067,55135.08,2,600.0,14335.37
2023-11-19,S004,P002,Online,83,24.69,0.005,2039.31,1,8.0,1375.02
2023-11-19,S004,P003,In-Store,112,12.3,0.1,1239.84,1,7.0,455.84
2023-11-19,S004,P004,In-Store,47,119.33,0.007,5569.03,2,70.0,2279.25
2023-11-19,S004,P005,Online,60,96.02,0.073,5340.6,1,45.0,2640.63
2023-11-19,S004,P007,In-Store,42,61.77,0.044,2480.1,0,22.0,1556.19
2023-11-19,S004,P008,In-Store,29,8.12,0.038,226.49,0,4.0,110.53
2023-11-19,S004,P009,In-Store,53,73.61,0.062,3659.65,1,38.0,1645.45
2023-11-19,S004,P010,Online,101,39.54,0.115,3533.99,0,18.0,1716.28
2023-11-19,S005,P001,Online,46,866.88,0.085,36487.2,1,600.0,8886.98
2023-11-19,S005,P002,Mobile App,33,24.48,0.115,714.78,0,8.0,450.94
2023-11-19,S005,P003,In-Store,56,11.82,0.045,632.24,0,7.0,240.13
2023-11-19,S005,P004,Mobile App,66,116.55,0.114,6815.16,2,70.0,2195.38
2023-11-19,S005,P005,Online,96,173.4375,0.13,7829.76,4,45.0,3510.0
2023-11-19,S005,P006,Online,51,692.66,0.097,31898.97,0,450.0,8949.07
2023-11-19,S005,P007,In-Store,71,61.42,0.062,4090.31,2,22.0,2528.45
2023-11-19,S005,P008,In-Store,29,7.81,0.093,205.32,1,4.0,89.43
2023-11-19,S005,P009,Online,32,76.84,0.014,2424.32,0,38.0,1208.46
2023-11-19,S005,P010,Online,22,40.13,0.013,871.42,0,18.0,475.38
2023-11-20,S001,P001,Mobile App,73,832.16,0.066,56738.52,3,600.0,12938.33
2023-11-20,S001,P002,In-Store,54,25.69,0.102,1245.78,1,8.0,813.76
2023-11-20,S001,P003,Online,76,12.19,0.026,902.12,1,7.0,370.35
2023-11-20,S001,P004,In-Store,85,117.8,0.111,8901.2,2,70.0,2951.56
2023-11-20,S001,P005,Mobile App,30,95.33,0.115,2531.1,0,45.0,1181.01
2023-11-20,S001,P007,In-Store,102,60.81,0.044,5929.26,2,22.0,3685.7
2023-11-20,S001,P008,In-Store,14,8.14,0.076,105.28,0,4.0,49.3
2023-11-20,S001,P009,Online,57,74.91,0.136,3689.04,2,38.0,1523.17
2023-11-20,S001,P010,Online,32,39.22,0.146,1071.68,0,18.0,495.8
2023-11-20,S002,P001,Online,85,869.29,0.065,69087.15,3,600.0,18086.82
2023-11-20,S002,P002,Mobile App,39,24.32,0.081,871.65,1,8.0,559.65
2023-11-20,S002,P003,In-Store,44,11.87,0.02,511.72,2,7.0,203.83
2023-11-20,S002,P004,Mobile App,67,122.08,0.129,7124.11,1,70.0,2434.22
2023-11-20,S002,P005,Mobile App,52,96.27,0.069,4660.76,0,45.0,2320.62
2023-11-20,S002,P006,In-Store,66,681.26,0.036,43344.18,1,450.0,13644.49
2023-11-20,S002,P007,In-Store,21,58.87,0.137,1066.8,0,22.0,604.9
2023-11-20,S002,P008,In-Store,82,7.88,0.13,562.52,3,4.0,234.16
2023-11-20,S002,P009,Mobile App,49,73.75,0.008,3584.84,2,38.0,1722.84
2023-11-20,S002,P010,Online,83,41.0,0.043,3256.92,0,18.0,1762.67
2023-11-20,S003,P001,Online,71,872.42,0.108,55252.2,1,600.0,12652.1
2023-11-20,S003,P002,Mobile App,56,25.35,0.064,1328.88,1,8.0,880.75
2023-11-20,S003,P003,Mobile App,62,11.97,0.089,675.8,0,7.0,242.09
2023-11-20,S003,P004,Online,97,119.06,0.128,10070.54,1,70.0,3280.57
2023-11-20,S003,P005,In-Store,67,92.86,0.105,5568.37,2,45.0,2553.35
2023-11-20,S003,P006,In-Store,54,700.68,0.116,33447.6,0,450.0,9147.66
2023-11-20,S003,P007,Online,96,58.4,0.101,5040.0,0,22.0,2928.15
2023-11-20,S003,P008,Online,50,8.01,0.008,397.5,0,4.0,197.3
2023-11-20,S003,P009,In-Store,81,75.73,0.052,5814.99,2,38.0,2737.16
2023-11-20,S003,P010,In-Store,46,40.41,0.068,1732.36,2,18.0,904.46
2023-11-20,S004,P001,Mobile App,59,855.77,0.062,47359.89,2,600.0,11960.02
2023-11-20,S004,P002,Mobile App,51,25.65,0.077,1207.17,1,8.0,799.42
2023-11-20,S004,P003,Mobile App,79,12.11,0.011,946.42,2,7.0,393.17
2023-11-20,S004,P004,Mobile App,62,120.28,0.042,7144.26,1,70.0,2804.15
2023-11-20,S004,P005,In-Store,74,94.56,0.088,6381.76,3,45.0,3051.67
2023-11-20,S004,P006,In-Store,74,696.41,0.103,46226.32,0,450.0,12926.3
2023-11-20,S004,P007,In-Store,48,59.8,0.093,2603.52,0,22.0,1547.45
2023-11-20,S004,P008,In-Store,76,7.8,0.093,537.32,1,4.0,233.67
2023-11-20,S004,P009,Online,69,74.66,0.126,4502.25,2,38.0,1880.45
2023-11-20,S004,P010,In-Store,38,39.96,0.117,1340.64,0,18.0,656.82
2023-11-20,S005,P001,Mobile App,49,874.28,0.133,37142.0,0,600.0,7742.04
2023-11-20,S005,P002,Online,51,25.56,0.071,1211.25,2,8.0,803.01
2023-11-20,S005,P003,Mobile App,42,12.26,0.041,493.92,1,7.0,199.81
2023-11-20,S005,P004,Online,29,117.64,0.103,3060.08,0,70.0,1030.17
2023-11-20,S005,P005,Mobile App,24,174.714,0.074,2098.8,0,45.0,1018.83
2023-11-20,S005,P006,Mobile App,113,718.37,0.111,72165.19,1,450.0,21315.3
2023-11-20,S005,P007,In-Store,70,60.86,0.063,3992.1,1,22.0,2451.81
2023-11-20,S005,P008,In-Store,51,8.22,0.147,357.51,1,4.0,153.59
2023-11-20,S005,P009,Mobile App,48,73.56,0.081,3244.8,1,38.0,1420.88
2023-11-20,S005,P010,In-Store,56,39.96,0.09,2036.16,0,18.0,1028.36
2023-11-21,S001,P001,In-Store,128,871.56,0.106,99733.76,0,600.0,22934.35
2023-11-21,S001,P002,Online,43,25.04,0.047,1025.98,1,8.0,682.11
2023-11-21,S001,P003,Mobile App,45,12.11,0.097,492.3,0,7.0,177.09
2023-11-21,S001,P004,Online,62,120.58,0.118,6593.7,0,70.0,2253.8
2023-11-21,S001,P005,In-Store,72,97.49,0.117,6197.76,0,45.0,2958.02
2023-11-21,S001,P006,Mobile App,60,691.3,0.043,39694.2,2,450.0,12694.45
2023-11-21,S001,P007,In-Store,73,60.48,0.012,4361.75,0,22.0,2756.06
2023-11-21,S001,P008,In-Store,39,8.18,0.056,301.08,0,4.0,145.15
2023-11-21,S001,P009,Mobile App,31,74.59,0.058,2178.06,0,38.0,1000.18
2023-11-21,S001,P010,In-Store,62,40.22,0.009,2471.32,0,18.0,1355.2
2023-11-21,S002,P001,Online,76,857.53,0.082,59827.96,1,600.0,14228.15
2023-11-21,S002,P002,In-Store,23,24.58,0.145,483.46,0,8.0,299.37
2023-11-21,S002,P003,Mobile App,30,12.01,0.004,358.8,0,7.0,148.86
2023-11-21,S002,P004,In-Store,92,116.5,0.117,9464.04,4,70.0,3023.99
2023-11-21,S002,P005,Mobile App,45,93.87,0.139,3636.9,0,45.0,1611.99
2023-11-21,S002,P006,In-Store,76,678.22,0.045,49225.2,3,450.0,15025.21
2023-11-21,S002,P007,In-Store,96,59.78,0.002,5727.36,1,22.0,3615.4
2023-11-21,S002,P008,In-Store,33,8.19,0.081,248.49,0,4.0,116.38
2023-11-21,S002,P009,In-Store,49,74.86,0.088,3345.23,1,38.0,1483.34
2023-11-21,S002,P010,Online,20,39.47,0.131,686.0,0,18.0,325.99
2023-11-21,S003,P001,In-Store,45,836.54,0.028,36590.4,0,600.0,9590.26
2023-11-21,S003,P002,Online,59,24.72,0.148,1242.54,0,8.0,770.62
2023-11-21,S003,P003,In-Store,81,12.07,0.032,946.08,2,7.0,379.38
2023-11-21,S003,P004,In-Store,47,117.96,0.13,4823.61,1,70.0,1533.38
2023-11-21,S003,P005,In-Store,29,94.24,0.114,2421.5,0,45.0,1116.4
2023-11-21,S003,P006,Online,102,712.75,0.01,71973.24,0,450.0,26073.49
2023-11-21,S003,P007,Online,86,58.6,0.007,5004.34,0,22.0,3112.32
2023-11-21,S003,P008,Mobile App,74,8.11,0.146,512.82,1,4.0,216.52
2023-11-21,S003,P009,Mobile App,32,75.63,0.0,2420.16,0,38.0,1204.16
2023-11-21,S003,P010,In-Store,61,41.0,0.021,2448.54,1,18.0,1350.48
2023-11-21,S004,P001,Online,57,825.11,0.08,43268.7,1,600.0,9068.77
2023-11-21,S004,P002,In-Store,71,25.08,0.133,1543.54,0,8.0,975.85
2023-11-21,S004,P003,In-Store,24,11.89,0.07,265.44,0,7.0,97.38
2023-11-21,S004,P004,Mobile App,46,117.98,0.077,5009.4,2,70.0,1789.19
2023-11-21,S004,P005,In-Store,38,97.6,0.15,3152.48,0,45.0,1442.48
2023-11-21,S004,P006,In-Store,129,694.69,0.035,86479.02,1,450.0,28428.48
2023-11-21,S004,P007,Mobile App,65,61.72,0.102,3602.3,0,22.0,2172.6
2023-11-21,S004,P008,Online,63,8.01,0.096,456.12,1,4.0,204.19
2023-11-21,S004,P009,In-Store,23,72.8,0.07,1557.1,0,38.0,683.19
2023-11-21,S004,P010,Online,25,39.2,0.066,915.25,0,18.0,465.32
2023-11-21,S005,P001,In-Store,93,864.58,0.008,79762.38,2,600.0,23962.69
2023-11-21,S005,P002,Online,80,24.28,0.081,1784.8,2,8.0,1145.07
2023-11-21,S005,P003,Online,43,11.8,0.102,455.8,1,7.0,154.65
2023-11-21,S005,P004,Online,37,119.34,0.054,4177.3,0,70.0,1587.14
2023-11-21,S005,P005,Mobile App,59,177.082,0.126,4935.94,1,45.0,2280.9
2023-11-21,S005,P006,In-Store,57,692.82,0.025,38503.5,0,450.0,12853.47
2023-11-21,S005,P007,Online,81,58.33,0.051,4484.16,3,22.0,2701.77
2023-11-21,S005,P008,Online,36,8.06,0.146,247.68,0,4.0,103.8
2023-11-21,S005,P009,In-Store,98,75.99,0.071,6917.82,3,38.0,3194.28
2023-11-21,S005,P010,In-Store,99,40.73,0.117,3560.04,2,18.0,1778.49
2023-11-22,S001,P001,Online,119,875.39,0.013,102817.19,0,600.0,31417.18
2023-11-22,S001,P002,In-Store,52,25.55,0.129,1157.0,1,8.0,741.21
2023-11-22,S001,P003,Online,58,12.18,0.012,697.74,2,7.0,291.96
2023-11-22,S001,P004,Mobile App,71,119.86,0.037,8195.53,1,70.0,3225.19
2023-11-22,S001,P005,In-Store,69,92.34,0.096,5760.12,1,45.0,2654.8
2023-11-22,S001,P006,In-Store,29,696.16,0.112,17927.51,0,450.0,4877.51
2023-11-22,S001,P007,Mobile App,39,61.76,0.087,2199.21,1,22.0,1341.09
2023-11-22,S001,P008,Online,81,7.86,0.059,599.4,1,4.0,275.1
2023-11-22,S001,P009,Mobile App,62,75.31,0.042,4473.3,1,38.0,2117.11
2023-11-22,S001,P010,Mobile App,78,39.28,0.078,2825.16,2,18.0,1420.86
2023-11-22,S002,P001,In-Store,55,850.35,0.06,43963.15,1,600.0,10963.09
2023-11-22,S002,P002,In-Store,60,25.37,0.06,1431.0,0,8.0,950.87
2023-11-22,S002,P003,Online,38,11.71,0.018,437.0,0,7.0,170.97
2023-11-22,S002,P004,In-Store,93,119.17,0.012,10949.82,2,70.0,4439.82
2023-11-22,S002,P005,In-Store,54,97.26,0.037,5057.64,0,45.0,2627.71
2023-11-22,S002,P006,Online,111,693.72,0.1,69302.85,0,450.0,19352.63
2023-11-22,S002,P007,Mobile App,47,61.66,0.083,2657.38,0,22.0,1623.48
2023-11-22,S002,P008,Mobile App,24,7.93,0.021,186.24,1,4.0,90.32
2023-11-22,S002,P009,In-Store,77,75.91,0.07,5436.2,3,38.0,2509.92
2023-11-22,S002,P010,Online,85,41.09,0.099,3146.7,3,18.0,1616.88
2023-11-22,S003,P001,In-Store,120,837.9,0.103,90192.0,0,600.0,18191.56
2023-11-22,S003,P002,Mobile App,73,25.72,0.03,1821.35,3,8.0,1237.23
2023-11-22,S003,P003,Online,83,11.78,0.003,974.42,0,7.0,393.81
2023-11-22,S003,P004,Online,110,122.66,0.093,12237.5,1,70.0,4537.79
2023-11-22,S003,P005,Online,65,95.63,0.062,5830.5,1,45.0,2905.56
2023-11-22,S003,P006,Online,73,686.42,0.0,50108.66,3,450.0,17258.66
2023-11-22,S003,P007,Online,51,60.51,0.041,2959.53,0,22.0,1837.48
2023-11-22,S003,P008,In-Store,77,8.02,0.142,529.76,2,4.0,221.85
2023-11-22,S003,P009,Mobile App,100,77.15,0.11,6866.0,1,38.0,3066.35
2023-11-22,S003,P010,In-Store,88,40.0,0.024,3435.52,4,18.0,1851.52
2023-11-22,S004,P001,Mobile App,113,861.69,0.013,96105.37,0,600.0,28305.15
2023-11-22,S004,P002,Online,51,24.69,0.134,1090.38,0,8.0,682.46
2023-11-22,S004,P003,Online,31,12.05,0.081,343.17,0,7.0,126.29
2023-11-22,S004,P004,Mobile App,67,120.03,0.004,8009.85,1,70.0,3319.84
2023-11-22,S004,P005,Online,59,97.67,0.035,5560.75,1,45.0,2905.84
2023-11-22,S004,P006,In-Store,67,686.82,0.141,39528.66,3,450.0,9378.55
2023-11-22,S004,P007,Mobile App,84,61.71,0.046,4945.08,1,22.0,3097.19
2023-11-22,S004,P008,In-Store,49,7.9,0.01,383.18,0,4.0,187.23
2023-11-22,S004,P010,Online,77,38.9,0.094,2713.48,0,18.0,1327.74
2023-11-22,S005,P001,In-Store,99,852.5,0.041,80937.45,0,600.0,21537.2
2023-11-22,S005,P002,In-Store,48,25.34,0.032,1177.44,1,8.0,793.4
2023-11-22,S005,P003,In-Store,88,12.15,0.111,950.4,0,7.0,334.52
2023-11-22,S005,P004,Online,78,116.82,0.034,8802.3,1,70.0,3342.15
2023-11-22,S005,P005,In-Store,65,180.745,0.002,6337.5,2,45.0,3412.8
2023-11-22,S005,P006,Mobile App,37,692.34,0.099,23080.6,1,450.0,6430.54
2023-11-22,S005,P007,In-Store,102,60.71,0.007,6149.58,1,22.0,3905.07
2023-11-22,S005,P008,Online,64,7.76,0.133,430.72,2,4.0,174.59
2023-11-22,S005,P009,In-Store,66,77.16,0.093,4618.68,1,38.0,2110.95
2023-11-22,S005,P010,Mobile App,82,38.85,0.023,3112.72,1,18.0,1636.43
