date,store_id,product_id,orders_received
2023-10-24,S001,P004,59.0
2023-10-24,S001,P005,53.0
2023-10-24,S001,P006,55.0
2023-10-24,S001,P007,45.0
2023-10-24,S001,P008,57.0
2023-10-24,S001,P009,44.0
2023-10-24,S001,P010,67.0
2023-10-24,S002,P001,25.0
2023-10-24,S002,P002,21.0
2023-10-24,S002,P003,86.0
2023-10-24,S002,P004,53.0
2023-10-24,S002,P005,50.0
2023-10-24,S002,P006,46.0
2023-10-24,S002,P007,66.0
2023-10-24,S002,P008,41.0
2023-10-24,S002,P009,44.0
2023-10-24,S002,P010,77.0
2023-10-24,S003,P001,26.0
2023-10-24,S003,P002,55.0
2023-10-24,S003,P003,40.0
2023-10-24,S003,P004,71.0
2023-10-24,S003,P005,29.0
2023-10-24,S003,P006,23.0
2023-10-24,S003,P007,49.0
2023-10-24,S003,P008,47.0
2023-10-24,S003,P009,53.0
2023-10-24,S003,P010,68.0
2023-10-24,S004,P001,66.0
2023-10-24,S004,P002,45.0
2023-10-24,S004,P003,50.0
2023-10-24,S004,P004,37.0
2023-10-24,S004,P005,80.0
2023-10-24,S004,P006,21.0
2023-10-24,S004,P007,83.0
2023-10-24,S004,P008,37.0
2023-10-24,S004,P009,49.0
2023-10-24,S004,P010,49.0
2023-10-24,S005,P001,78.0
2023-10-24,S005,P002,34.0
2023-10-24,S005,P003,61.0
2023-10-24,S005,P004,68.0
2023-10-24,S005,P005,72.0
2023-10-24,S005,P006,30.0
2023-10-24,S005,P007,65.0
2023-10-24,S005,P008,74.0
2023-10-24,S005,P009,85.0
2023-10-24,S005,P010,68.0
2023-10-25,S001,P001,56.0
2023-10-25,S001,P002,69.0
2023-10-25,S001,P003,36.0
2023-10-25,S001,P004,41.0
2023-10-25,S001,P005,66.0
2023-10-25,S001,P006,48.0
2023-10-25,S001,P007,76.0
2023-10-25,S001,P008,30.0
2023-10-25,S001,P009,63.0
2023-10-25,S001,P010,
2023-10-25,S002,P001,23.0
2023-10-25,S002,P002,70.0
2023-10-25,S002,P003,24.0
2023-10-25,S002,P004,59.0
2023-10-25,S002,P005,26.0
2023-10-25,S002,P006,66.0
2023-10-25,S002,P007,65.0
2023-10-25,S002,P008,23.0
2023-10-25,S002,P009,32.0
2023-10-25,S002,P010,47.0
2023-10-25,S003,P001,59.0
2023-10-25,S003,P002,61.0
2023-10-25,S003,P003,80.0
2023-10-25,S003,P004,46.0
2023-10-25,S003,P005,58.0
2023-10-25,S003,P006,23.0
2023-10-25,S003,P007,73.0
2023-10-25,S003,P008,61.0
2023-10-25,S003,P009,16.0
2023-10-25,S003,P010,55.0
2023-10-25,S004,P001,50.0
2023-10-25,S004,P002,81.0
2023-10-25,S004,P003,31.0
2023-10-25,S004,P004,56.0
2023-10-25,S004,P005,41.0
2023-10-25,S004,P006,65.0
2023-10-25,S004,P007,59.0
2023-10-25,S004,P008,74.0
2023-10-25,S004,P009,15.0
2023-10-25,S004,P010,31.0
2023-10-25,S005,P001,46.0
2023-10-25,S005,P002,81.0
2023-10-25,S005,P003,40.0
2023-10-25,S005,P004,84.0
2023-10-25,S005,P005,47.0
2023-10-25,S005,P006,36.0
2023-10-25,S005,P007,71.0
2023-10-25,S005,P008,46.0
2023-10-25,S005,P009,83.0
2023-10-25,S005,P010,39.0
2023-10-26,S001,P001,50.0
2023-10-26,S001,P002,68.0
2023-10-26,S001,P003,64.0
2023-10-26,S001,P004,53.0
2023-10-26,S001,P005,63.0
2023-10-26,S001,P006,34.0
2023-10-26,S001,P007,68.0
2023-10-26,S001,P008,29.0
2023-10-26,S001,P009,27.0
2023-10-26,S001,P010,36.0
2023-10-26,S002,P001,48.0
2023-10-26,S002,P002,64.0
2023-10-26,S002,P003,77.0
2023-10-26,S002,P004,76.0
2023-10-26,S002,P005,77.0
2023-10-26,S002,P006,68.0
2023-10-26,S002,P007,40.0
2023-10-26,S002,P008,25.0
2023-10-26,S002,P009,71.0
2023-10-26,S002,P010,42.0
2023-10-26,S003,P001,75.0
2023-10-26,S003,P002,39.0
2023-10-26,S003,P003,63.0
2023-10-26,S003,P004,18.0
2023-10-26,S003,P005,34.0
2023-10-26,S003,P006,86.0
2023-10-26,S003,P007,76.0
2023-10-26,S003,P008,79.0
2023-10-26,S003,P009,24.0
2023-10-26,S003,P010,16.0
2023-10-26,S004,P001,84.0
2023-10-26,S004,P002,34.0
2023-10-26,S004,P003,50.0
2023-10-26,S004,P004,80.0
2023-10-26,S004,P005,27.0
2023-10-26,S004,P006,24.0
2023-10-26,S004,P007,28.0
2023-10-26,S004,P008,76.0
2023-10-26,S004,P009,28.0
2023-10-26,S004,P010,43.0
2023-10-26,S005,P001,28.0
2023-10-26,S005,P002,55.0
2023-10-26,S005,P003,45.0
2023-10-26,S005,P004,43.0
2023-10-26,S005,P005,28.0
2023-10-26,S005,P006,
2023-10-26,S005,P007,80.0
2023-10-26,S005,P008,58.0
2023-10-26,S005,P009,80.0
2023-10-26,S005,P010,58.0
2023-10-27,S001,P001,34.0
2023-10-27,S001,P002,52.0
2023-10-27,S001,P003,51.0
2023-10-27,S001,P004,41.0
2023-10-27,S001,P005,79.0
2023-10-27,S001,P006,69.0
2023-10-27,S001,P007,56.0
2023-10-27,S001,P008,76.0
2023-10-27,S001,P009,24.0
2023-10-27,S001,P010,27.0
2023-10-27,S002,P001,43.0
2023-10-27,S002,P002,34.0
2023-10-27,S002,P003,48.0
2023-10-27,S002,P004,65.0
2023-10-27,S002,P005,32.0
2023-10-27,S002,P006,19.0
2023-10-27,S002,P007,40.0
2023-10-27,S002,P008,70.0
2023-10-27,S002,P009,75.0
2023-10-27,S002,P010,26.0
2023-10-27,S003,P001,92.0
2023-10-27,S003,P002,32.0
2023-10-27,S003,P003,35.0
2023-10-27,S003,P004,41.0
2023-10-27,S003,P005,30.0
2023-10-27,S003,P006,39.0
2023-10-27,S003,P007,45.0
2023-10-27,S003,P008,57.0
2023-10-27,S003,P009,69.0
2023-10-27,S003,P010,42.0
2023-10-27,S004,P001,47.0
2023-10-27,S004,P002,55.0
2023-10-27,S004,P003,40.0
2023-10-27,S004,P004,44.0
2023-10-27,S004,P005,33.0
2023-10-27,S004,P006,21.0
2023-10-27,S004,P007,78.0
2023-10-27,S004,P008,82.0
2023-10-27,S004,P009,48.0
2023-10-27,S004,P010,74.0
2023-10-27,S005,P001,50.0
2023-10-27,S005,P002,77.0
2023-10-27,S005,P003,29.0
2023-10-27,S005,P004,62.0
2023-10-27,S005,P005,15.0
2023-10-27,S005,P006,9.0
2023-10-27,S005,P007,62.0
2023-10-27,S005,P008,49.0
2023-10-27,S005,P009,63.0
2023-10-27,S005,P010,50.0
2023-10-28,S001,P001,72.0
2023-10-28,S001,P002,77.0
2023-10-28,S001,P003,34.0
2023-10-28,S001,P004,51.0
2023-10-28,S001,P005,75.0
2023-10-28,S001,P006,91.0
2023-10-28,S001,P007,91.0
2023-10-28,S001,P008,95.0
2023-10-28,S001,P009,
2023-10-28,S001,P010,49.0
2023-10-28,S002,P001,79.0
2023-10-28,S002,P002,74.0
2023-10-28,S002,P003,50.0
2023-10-28,S002,P004,38.0
2023-10-28,S002,P005,69.0
2023-10-28,S002,P006,66.0
2023-10-28,S002,P007,81.0
2023-10-28,S002,P008,64.0
2023-10-28,S002,P009,90.0
2023-10-28,S002,P010,78.0
2023-10-28,S003,P001,52.0
2023-10-28,S003,P002,76.0
2023-10-28,S003,P003,98.0
2023-10-28,S003,P004,42.0
2023-10-28,S003,P005,51.0
2023-10-28,S003,P006,93.0
2023-10-28,S003,P007,87.0
2023-10-28,S003,P008,68.0
2023-10-28,S003,P009,89.0
2023-10-28,S003,P010,96.0
2023-10-28,S004,P001,89.0
2023-10-28,S004,P002,52.0
2023-10-28,S004,P003,46.0
2023-10-28,S004,P004,28.0
2023-10-28,S004,P005,44.0
2023-10-28,S004,P006,44.0
2023-10-28,S004,P007,32.0
2023-10-28,S004,P008,101.0
2023-10-28,S004,P009,47.0
2023-10-28,S004,P010,100.0
2023-10-28,S005,P001,90.0
2023-10-28,S005,P002,36.0
2023-10-28,S005,P003,89.0
2023-10-28,S005,P004,84.0
2023-10-28,S005,P005,64.0
2023-10-28,S005,P006,81.0
2023-10-28,S005,P007,53.0
2023-10-28,S005,P008,92.0
2023-10-28,S005,P009,48.0
2023-10-28,S005,P010,88.0
2023-10-29,S001,P001,98.0
2023-10-29,S001,P002,82.0
2023-10-29,S001,P003,56.0
2023-10-29,S001,P004,54.0
2023-10-29,S001,P005,69.0
2023-10-29,S001,P006,90.0
2023-10-29,S001,P007,42.0
2023-10-29,S001,P008,36.0
2023-10-29,S001,P009,55.0
2023-10-29,S001,P010,67.0
2023-10-29,S002,P001,85.0
2023-10-29,S002,P002,68.0
2023-10-29,S002,P003,78.0
2023-10-29,S002,P004,73.0
2023-10-29,S002,P005,80.0
2023-10-29,S002,P006,102.0
2023-10-29,S002,P007,26.0
2023-10-29,S002,P008,46.0
2023-10-29,S002,P009,59.0
2023-10-29,S002,P010,68.0
2023-10-29,S003,P001,56.0
2023-10-29,S003,P002,68.0
2023-10-29,S003,P003,38.0
2023-10-29,S003,P004,103.0
2023-10-29,S003,P005,62.0
2023-10-29,S003,P006,29.0
2023-10-29,S003,P007,33.0
2023-10-29,S003,P008,79.0
2023-10-29,S003,P009,74.0
2023-10-29,S003,P010,79.0
2023-10-29,S004,P001,95.0
2023-10-29,S004,P002,52.0
2023-10-29,S004,P003,111.0
2023-10-29,S004,P004,76.0
2023-10-29,S004,P005,74.0
2023-10-29,S004,P006,83.0
2023-10-29,S004,P007,40.0
2023-10-29,S004,P008,86.0
2023-10-29,S004,P009,
2023-10-29,S004,P010,41.0
2023-10-29,S005,P001,53.0
2023-10-29,S005,P002,31.0
2023-10-29,S005,P003,35.0
2023-10-29,S005,P004,66.0
2023-10-29,S005,P005,70.0
2023-10-29,S005,P006,79.0
2023-10-29,S005,P007,27.0
2023-10-29,S005,P008,100.0
2023-10-29,S005,P009,92.0
2023-10-29,S005,P010,104.0
2023-10-30,S001,P001,59.0
2023-10-30,S001,P002,59.0
2023-10-30,S001,P003,20.0
2023-10-30,S001,P004,39.0
2023-10-30,S001,P005,90.0
2023-10-30,S001,P006,
2023-10-30,S001,P007,24.0
2023-10-30,S001,P008,55.0
2023-10-30,S001,P009,30.0
2023-10-30,S001,P010,69.0
2023-10-30,S002,P001,51.0
2023-10-30,S002,P002,67.0
2023-10-30,S002,P003,
2023-10-30,S002,P004,39.0
2023-10-30,S002,P005,32.0
2023-10-30,S002,P006,54.0
2023-10-30,S002,P007,75.0
2023-10-30,S002,P008,84.0
2023-10-30,S002,P009,39.0
2023-10-30,S002,P010,82.0
2023-10-30,S003,P001,57.0
2023-10-30,S003,P002,39.0
2023-10-30,S003,P003,26.0
2023-10-30,S003,P004,45.0
2023-10-30,S003,P005,66.0
2023-10-30,S003,P006,20.0
2023-10-30,S003,P007,35.0
2023-10-30,S003,P008,20.0
2023-10-30,S003,P009,35.0
2023-10-30,S003,P010,25.0
2023-10-30,S004,P001,52.0
2023-10-30,S004,P002,40.0
2023-10-30,S004,P003,67.0
2023-10-30,S004,P004,65.0
2023-10-30,S004,P005,78.0
2023-10-30,S004,P006,46.0
2023-10-30,S004,P007,47.0
2023-10-30,S004,P008,63.0
2023-10-30,S004,P009,58.0
2023-10-30,S004,P010,74.0
2023-10-30,S005,P001,
2023-10-30,S005,P002,27.0
2023-10-30,S005,P003,52.0
2023-10-30,S005,P004,38.0
2023-10-30,S005,P005,64.0
2023-10-30,S005,P006,57.0
2023-10-30,S005,P007,21.0
2023-10-30,S005,P008,69.0
2023-10-30,S005,P009,82.0
2023-10-30,S005,P010,45.0
2023-10-31,S001,P001,80.0
2023-10-31,S001,P002,54.0
2023-10-31,S001,P003,30.0
2023-10-31,S001,P004,71.0
2023-10-31,S001,P005,64.0
2023-10-31,S001,P006,31.0
2023-10-31,S001,P007,24.0
2023-10-31,S001,P008,
2023-10-31,S001,P009,47.0
2023-10-31,S001,P010,12.0
2023-10-31,S002,P001,65.0
2023-10-31,S002,P002,73.0
2023-10-31,S002,P003,79.0
2023-10-31,S002,P004,84.0
2023-10-31,S002,P005,81.0
2023-10-31,S002,P006,82.0
2023-10-31,S002,P007,69.0
2023-10-31,S002,P008,75.0
2023-10-31,S002,P009,46.0
2023-10-31,S002,P010,29.0
2023-10-31,S003,P001,54.0
2023-10-31,S003,P002,37.0
2023-10-31,S003,P003,81.0
2023-10-31,S003,P004,42.0
2023-10-31,S003,P005,74.0
2023-10-31,S003,P006,44.0
2023-10-31,S003,P007,42.0
2023-10-31,S003,P008,64.0
2023-10-31,S003,P009,27.0
2023-10-31,S003,P010,63.0
2023-10-31,S004,P001,52.0
2023-10-31,S004,P002,30.0
2023-10-31,S004,P003,67.0
2023-10-31,S004,P004,56.0
2023-10-31,S004,P005,31.0
2023-10-31,S004,P006,85.0
2023-10-31,S004,P007,50.0
2023-10-31,S004,P008,37.0
2023-10-31,S004,P009,49.0
2023-10-31,S004,P010,25.0
2023-10-31,S005,P001,38.0
2023-10-31,S005,P002,47.0
2023-10-31,S005,P003,32.0
2023-10-31,S005,P004,37.0
2023-10-31,S005,P005,69.0
2023-10-31,S005,P006,35.0
2023-10-31,S005,P007,9.0
2023-10-31,S005,P008,84.0
2023-10-31,S005,P009,83.0
2023-10-31,S005,P010,37.0
2023-11-01,S001,P001,149.0
2023-11-01,S001,P002,71.0
2023-11-01,S001,P003,84.0
2023-11-01,S001,P004,80.0
2023-11-01,S001,P005,75.0
2023-11-01,S001,P006,76.0
2023-11-01,S001,P007,27.0
2023-11-01,S001,P008,29.0
2023-11-01,S001,P009,117.0
2023-11-01,S001,P010,40.0
2023-11-01,S002,P001,109.0
2023-11-01,S002,P002,55.0
2023-11-01,S002,P003,82.0
2023-11-01,S002,P004,95.0
2023-11-01,S002,P005,88.0
2023-11-01,S002,P006,118.0
2023-11-01,S002,P007,37.0
2023-11-01,S002,P008,48.0
2023-11-01,S002,P009,42.0
2023-11-01,S002,P010,88.0
2023-11-01,S003,P001,65.0
2023-11-01,S003,P002,95.0
2023-11-01,S003,P003,77.0
2023-11-01,S003,P004,88.0
2023-11-01,S003,P005,34.0
2023-11-01,S003,P006,60.0
2023-11-01,S003,P007,33.0
2023-11-01,S003,P008,41.0
2023-11-01,S003,P009,85.0
2023-11-01,S003,P010,28.0
2023-11-01,S004,P001,92.0
2023-11-01,S004,P002,44.0
2023-11-01,S004,P003,94.0
2023-11-01,S004,P004,86.0
2023-11-01,S004,P005,48.0
2023-11-01,S004,P006,61.0
2023-11-01,S004,P007,68.0
2023-11-01,S004,P008,38.0
2023-11-01,S004,P009,
2023-11-01,S004,P010,91.0
2023-11-01,S005,P001,94.0
2023-11-01,S005,P002,46.0
2023-11-01,S005,P003,65.0
2023-11-01,S005,P004,69.0
2023-11-01,S005,P005,93.0
2023-11-01,S005,P006,124.0
2023-11-01,S005,P007,70.0
2023-11-01,S005,P008,39.0
2023-11-01,S005,P009,80.0
2023-11-01,S005,P010,77.0
2023-11-02,S001,P001,120.0
2023-11-02,S001,P002,99.0
2023-11-02,S001,P003,71.0
2023-11-02,S001,P004,65.0
2023-11-02,S001,P005,51.0
2023-11-02,S001,P006,85.0
2023-11-02,S001,P007,98.0
2023-11-02,S001,P008,85.0
2023-11-02,S001,P009,51.0
2023-11-02,S001,P010,64.0
2023-11-02,S002,P001,110.0
2023-11-02,S002,P002,65.0
2023-11-02,S002,P003,92.0
2023-11-02,S002,P004,88.0
2023-11-02,S002,P005,46.0
2023-11-02,S002,P006,86.0
2023-11-02,S002,P007,69.0
2023-11-02,S002,P008,82.0
2023-11-02,S002,P009,78.0
2023-11-02,S002,P010,63.0
2023-11-02,S003,P001,46.0
2023-11-02,S003,P002,41.0
2023-11-02,S003,P003,59.0
2023-11-02,S003,P004,43.0
2023-11-02,S003,P005,
2023-11-02,S003,P006,108.0
2023-11-02,S003,P007,52.0
2023-11-02,S003,P008,88.0
2023-11-02,S003,P009,32.0
2023-11-02,S003,P010,91.0
2023-11-02,S004,P001,127.0
2023-11-02,S004,P002,34.0
2023-11-02,S004,P003,45.0
2023-11-02,S004,P004,100.0
2023-11-02,S004,P005,87.0
2023-11-02,S004,P006,135.0
2023-11-02,S004,P007,77.0
2023-11-02,S004,P008,53.0
2023-11-02,S004,P009,49.0
2023-11-02,S004,P010,55.0
2023-11-02,S005,P001,46.0
2023-11-02,S005,P002,84.0
2023-11-02,S005,P003,18.0
2023-11-02,S005,P004,124.0
2023-11-02,S005,P005,84.0
2023-11-02,S005,P006,128.0
2023-11-02,S005,P007,63.0
2023-11-02,S005,P008,61.0
2023-11-02,S005,P009,
2023-11-02,S005,P010,48.0
2023-11-03,S001,P001,78.0
2023-11-03,S001,P002,49.0
2023-11-03,S001,P003,
2023-11-03,S001,P004,105.0
2023-11-03,S001,P005,80.0
2023-11-03,S001,P006,141.0
2023-11-03,S001,P007,22.0
2023-11-03,S001,P008,48.0
2023-11-03,S001,P009,103.0
2023-11-03,S001,P010,50.0
2023-11-03,S002,P001,62.0
2023-11-03,S002,P002,100.0
2023-11-03,S002,P003,77.0
2023-11-03,S002,P004,55.0
2023-11-03,S002,P005,61.0
2023-11-03,S002,P006,54.0
2023-11-03,S002,P007,42.0
2023-11-03,S002,P008,81.0
2023-11-03,S002,P009,39.0
2023-11-03,S002,P010,64.0
2023-11-03,S003,P001,61.0
2023-11-03,S003,P002,65.0
2023-11-03,S003,P003,42.0
2023-11-03,S003,P004,74.0
2023-11-03,S003,P005,26.0
2023-11-03,S003,P006,148.0
2023-11-03,S003,P007,110.0
2023-11-03,S003,P008,23.0
2023-11-03,S003,P009,54.0
2023-11-03,S003,P010,54.0
2023-11-03,S004,P001,67.0
2023-11-03,S004,P002,60.0
2023-11-03,S004,P003,
2023-11-03,S004,P004,112.0
2023-11-03,S004,P005,52.0
2023-11-03,S004,P006,94.0
2023-11-03,S004,P007,56.0
2023-11-03,S004,P008,84.0
2023-11-03,S004,P009,73.0
2023-11-03,S004,P010,80.0
2023-11-03,S005,P001,48.0
2023-11-03,S005,P002,45.0
2023-11-03,S005,P003,75.0
2023-11-03,S005,P004,75.0
2023-11-03,S005,P005,89.0
2023-11-03,S005,P006,134.0
2023-11-03,S005,P007,79.0
2023-11-03,S005,P008,48.0
2023-11-03,S005,P009,37.0
2023-11-03,S005,P010,55.0
2023-11-04,S001,P001,80.0
2023-11-04,S001,P002,105.0
2023-11-04,S001,P003,90.0
2023-11-04,S001,P004,120.0
2023-11-04,S001,P005,53.0
2023-11-04,S001,P006,70.0
2023-11-04,S001,P007,67.0
2023-11-04,S001,P008,100.0
2023-11-04,S001,P009,83.0
2023-11-04,S001,P010,115.0
2023-11-04,S002,P001,112.0
2023-11-04,S002,P002,52.0
2023-11-04,S002,P003,40.0
2023-11-04,S002,P004,59.0
2023-11-04,S002,P005,105.0
2023-11-04,S002,P006,154.0
2023-11-04,S002,P007,97.0
2023-11-04,S002,P008,111.0
2023-11-04,S002,P009,134.0
2023-11-04,S002,P010,77.0
2023-11-04,S003,P001,52.0
2023-11-04,S003,P002,77.0
2023-11-04,S003,P003,101.0
2023-11-04,S003,P004,99.0
2023-11-04,S003,P005,93.0
2023-11-04,S003,P006,98.0
2023-11-04,S003,P007,61.0
2023-11-04,S003,P008,65.0
2023-11-04,S003,P009,58.0
2023-11-04,S003,P010,125.0
2023-11-04,S004,P001,146.0
2023-11-04,S004,P002,84.0
2023-11-04,S004,P003,61.0
2023-11-04,S004,P004,67.0
2023-11-04,S004,P005,80.0
2023-11-04,S004,P006,128.0
2023-11-04,S004,P007,97.0
2023-11-04,S004,P008,73.0
2023-11-04,S004,P009,108.0
2023-11-04,S004,P010,122.0
2023-11-04,S005,P001,133.0
2023-11-04,S005,P002,87.0
2023-11-04,S005,P003,26.0
2023-11-04,S005,P004,143.0
2023-11-04,S005,P005,55.0
2023-11-04,S005,P006,85.0
2023-11-04,S005,P007,117.0
2023-11-04,S005,P008,80.0
2023-11-04,S005,P009,121.0
2023-11-04,S005,P010,58.0
2023-11-05,S001,P001,113.0
2023-11-05,S001,P002,89.0
2023-11-05,S001,P003,40.0
2023-11-05,S001,P004,48.0
2023-11-05,S001,P005,134.0
2023-11-05,S001,P006,136.0
2023-11-05,S001,P007,87.0
2023-11-05,S001,P008,49.0
2023-11-05,S001,P009,40.0
2023-11-05,S001,P010,45.0
2023-11-05,S002,P001,
2023-11-05,S002,P002,130.0
2023-11-05,S002,P003,89.0
2023-11-05,S002,P004,46.0
2023-11-05,S002,P005,56.0
2023-11-05,S002,P006,113.0
2023-11-05,S002,P007,50.0
2023-11-05,S002,P008,81.0
2023-11-05,S002,P009,77.0
2023-11-05,S002,P010,91.0
2023-11-05,S003,P001,56.0
2023-11-05,S003,P002,37.0
2023-11-05,S003,P003,50.0
2023-11-05,S003,P004,87.0
2023-11-05,S003,P005,75.0
2023-11-05,S003,P006,155.0
2023-11-05,S003,P007,31.0
2023-11-05,S003,P008,77.0
2023-11-05,S003,P009,77.0
2023-11-05,S003,P010,34.0
2023-11-05,S004,P001,126.0
2023-11-05,S004,P002,31.0
2023-11-05,S004,P003,31.0
2023-11-05,S004,P004,131.0
2023-11-05,S004,P005,123.0
2023-11-05,S004,P006,140.0
2023-11-05,S004,P007,87.0
2023-11-05,S004,P008,104.0
2023-11-05,S004,P009,114.0
2023-11-05,S004,P010,121.0
2023-11-05,S005,P001,164.0
2023-11-05,S005,P002,63.0
2023-11-05,S005,P003,66.0
2023-11-05,S005,P004,141.0
2023-11-05,S005,P005,45.0
2023-11-05,S005,P006,120.0
2023-11-05,S005,P007,56.0
2023-11-05,S005,P008,74.0
2023-11-05,S005,P009,63.0
2023-11-05,S005,P010,84.0
2023-11-06,S001,P001,84.0
2023-11-06,S001,P002,19.0
2023-11-06,S001,P003,25.0
2023-11-06,S001,P004,71.0
2023-11-06,S001,P005,65.0
2023-11-06,S001,P006,66.0
2023-11-06,S001,P007,85.0
2023-11-06,S001,P008,39.0
2023-11-06,S001,P009,32.0
2023-11-06,S001,P010,31.0
2023-11-06,S002,P001,63.0
2023-11-06,S002,P002,60.0
2023-11-06,S002,P003,98.0
2023-11-06,S002,P004,40.0
2023-11-06,S002,P005,36.0
2023-11-06,S002,P006,91.0
2023-11-06,S002,P007,74.0
2023-11-06,S002,P008,57.0
2023-11-06,S002,P009,101.0
2023-11-06,S002,P010,28.0
2023-11-06,S003,P001,70.0
2023-11-06,S003,P002,86.0
2023-11-06,S003,P003,80.0
2023-11-06,S003,P004,92.0
2023-11-06,S003,P005,87.0
2023-11-06,S003,P006,77.0
2023-11-06,S003,P007,33.0
2023-11-06,S003,P008,69.0
2023-11-06,S003,P009,73.0
2023-11-06,S003,P010,94.0
2023-11-06,S004,P001,131.0
2023-11-06,S004,P002,85.0
2023-11-06,S004,P003,88.0
2023-11-06,S004,P004,49.0
2023-11-06,S004,P005,31.0
2023-11-06,S004,P006,63.0
2023-11-06,S004,P007,95.0
2023-11-06,S004,P008,60.0
2023-11-06,S004,P009,47.0
2023-11-06,S004,P010,102.0
2023-11-06,S005,P001,53.0
2023-11-06,S005,P002,24.0
2023-11-06,S005,P003,43.0
2023-11-06,S005,P004,89.0
2023-11-06,S005,P005,38.0
2023-11-06,S005,P006,49.0
2023-11-06,S005,P007,76.0
2023-11-06,S005,P008,59.0
2023-11-06,S005,P009,43.0
2023-11-06,S005,P010,81.0
2023-11-07,S001,P001,50.0
2023-11-07,S001,P002,63.0
2023-11-07,S001,P003,17.0
2023-11-07,S001,P004,64.0
2023-11-07,S001,P005,77.0
2023-11-07,S001,P006,83.0
2023-11-07,S001,P007,52.0
2023-11-07,S001,P008,81.0
2023-11-07,S001,P009,63.0
2023-11-07,S001,P010,67.0
2023-11-07,S002,P001,118.0
2023-11-07,S002,P002,70.0
2023-11-07,S002,P003,62.0
2023-11-07,S002,P004,73.0
2023-11-07,S002,P005,74.0
2023-11-07,S002,P006,135.0
2023-11-07,S002,P007,77.0
2023-11-07,S002,P008,38.0
2023-11-07,S002,P009,62.0
2023-11-07,S002,P010,90.0
2023-11-07,S003,P001,119.0
2023-11-07,S003,P002,46.0
2023-11-07,S003,P003,84.0
2023-11-07,S003,P004,89.0
2023-11-07,S003,P005,54.0
2023-11-07,S003,P006,33.0
2023-11-07,S003,P007,38.0
2023-11-07,S003,P008,71.0
2023-11-07,S003,P009,71.0
2023-11-07,S003,P010,34.0
2023-11-07,S004,P001,43.0
2023-11-07,S004,P002,50.0
2023-11-07,S004,P003,66.0
2023-11-07,S004,P004,60.0
2023-11-07,S004,P005,53.0
2023-11-07,S004,P006,44.0
2023-11-07,S004,P007,65.0
2023-11-07,S004,P008,47.0
2023-11-07,S004,P009,59.0
2023-11-07,S004,P010,55.0
2023-11-07,S005,P001,148.0
2023-11-07,S005,P002,88.0
2023-11-07,S005,P003,58.0
2023-11-07,S005,P004,99.0
2023-11-07,S005,P005,84.0
2023-11-07,S005,P006,128.0
2023-11-07,S005,P007,44.0
2023-11-07,S005,P008,25.0
2023-11-07,S005,P009,55.0
2023-11-07,S005,P010,63.0
2023-11-08,S001,P001,109.0
2023-11-08,S001,P002,54.0
2023-11-08,S001,P003,48.0
2023-11-08,S001,P004,37.0
2023-11-08,S001,P005,90.0
2023-11-08,S001,P006,95.0
2023-11-08,S001,P007,73.0
2023-11-08,S001,P008,28.0
2023-11-08,S001,P009,114.0
2023-11-08,S001,P010,80.0
2023-11-08,S002,P001,126.0
2023-11-08,S002,P002,81.0
2023-11-08,S002,P003,41.0
2023-11-08,S002,P004,93.0
2023-11-08,S002,P005,26.0
2023-11-08,S002,P006,109.0
2023-11-08,S002,P007,36.0
2023-11-08,S002,P008,77.0
2023-11-08,S002,P009,116.0
2023-11-08,S002,P010,88.0
2023-11-08,S003,P001,73.0
2023-11-08,S003,P002,67.0
2023-11-08,S003,P003,96.0
2023-11-08,S003,P004,80.0
2023-11-08,S003,P005,62.0
2023-11-08,S003,P006,65.0
2023-11-08,S003,P007,85.0
2023-11-08,S003,P008,46.0
2023-11-08,S003,P009,109.0
2023-11-08,S003,P010,40.0
2023-11-08,S004,P001,96.0
2023-11-08,S004,P002,95.0
2023-11-08,S004,P003,71.0
2023-11-08,S004,P004,113.0
2023-11-08,S004,P005,50.0
2023-11-08,S004,P006,137.0
2023-11-08,S004,P007,28.0
2023-11-08,S004,P008,48.0
2023-11-08,S004,P009,88.0
2023-11-08,S004,P010,35.0
2023-11-08,S005,P001,129.0
2023-11-08,S005,P002,
2023-11-08,S005,P003,76.0
2023-11-08,S005,P004,26.0
2023-11-08,S005,P005,
2023-11-08,S005,P006,91.0
2023-11-08,S005,P007,78.0
2023-11-08,S005,P008,88.0
2023-11-08,S005,P009,67.0
2023-11-08,S005,P010,57.0
2023-11-09,S001,P001,110.0
2023-11-09,S001,P002,37.0
2023-11-09,S001,P003,77.0
2023-11-09,S001,P004,52.0
2023-11-09,S001,P005,92.0
2023-11-09,S001,P006,112.0
2023-11-09,S001,P007,76.0
2023-11-09,S001,P008,31.0
2023-11-09,S001,P009,97.0
2023-11-09,S001,P010,94.0
2023-11-09,S002,P001,61.0
2023-11-09,S002,P002,96.0
2023-11-09,S002,P003,98.0
2023-11-09,S002,P004,65.0
2023-11-09,S002,P005,43.0
2023-11-09,S002,P006,112.0
2023-11-09,S002,P007,72.0
2023-11-09,S002,P008,52.0
2023-11-09,S002,P009,39.0
2023-11-09,S002,P010,42.0
2023-11-09,S003,P001,107.0
2023-11-09,S003,P002,99.0
2023-11-09,S003,P003,80.0
2023-11-09,S003,P004,69.0
2023-11-09,S003,P005,71.0
2023-11-09,S003,P006,73.0
2023-11-09,S003,P007,62.0
2023-11-09,S003,P008,58.0
